week_start,ticker,entry_date,exit_date,entry_price,exit_price,stop_price,target_price,shares,risk_per_share,pnl_dollars,r_multiple,exit_reason,ret_1w,ret_3w,rsi_14,atr_14,signal_score
2024-07-08,META,2024-07-08,2024-07-11,542.8923,523.4052,523.9291,580.8188,1,18.9632,-19.49,-1.0276,stop,0.039168,0.06106,68.925,12.6421,0.970526
2024-07-08,BAX,2024-07-08,2024-07-09,34.8048,33.7167,33.7505,36.9133,33,1.0543,-35.91,-1.032,stop,0.041468,0.048034,63.2653,0.7029,0.963158
2024-07-08,PSKY,2024-07-08,2024-07-09,11.972,11.2482,11.2595,13.397,49,0.7125,-35.46,-1.0158,stop,0.151072,0.06205,67.8922,0.475,0.961579
2024-07-08,SYF,2024-07-08,2024-07-12,47.2872,49.0609,45.4471,50.9676,19,1.8402,33.7,0.9638,time,0.060818,0.074914,66.5852,1.2268,0.960526
2024-07-15,DHI,2024-07-15,2024-07-18,154.124,165.7823,148.2118,165.9483,5,5.9121,58.29,1.9719,target,0.13411,0.089196,67.6847,3.9414,0.986555
2024-07-15,SBAC,2024-07-15,2024-07-19,210.22,208.791,202.1939,226.2721,4,8.0261,-5.72,-0.178,time,0.115286,0.115578,69.5783,5.3507,0.985434
2024-07-15,LEN,2024-07-15,2024-07-18,155.0823,166.3831,149.3487,166.5496,6,5.7336,67.8,1.971,target,0.120942,0.070792,64.7225,3.8224,0.970868
2024-07-15,BLDR,2024-07-15,2024-07-19,153.9438,157.842,146.9356,167.9602,4,7.0082,15.59,0.5562,time,0.15181,0.055202,63.1044,4.6721,0.94902
2024-07-15,MTCH,2024-07-15,2024-07-16,31.9219,34.2191,30.7562,34.2533,30,1.1657,68.92,1.9706,target,0.097213,0.065698,61.7375,0.7771,0.946218
2024-07-22,COIN,2024-07-22,2024-07-25,260.7305,239.0251,239.2644,303.6626,1,21.4661,-21.71,-1.0111,stop,0.182414,0.150848,66.2315,14.3107,0.984091
2024-07-22,SOLV,2024-07-22,2024-07-26,54.8948,57.5724,52.2795,60.1256,13,2.6154,34.81,1.0238,time,0.114286,0.063705,55.8187,1.7436,0.936364
2024-07-22,SLB,2024-07-22,2024-07-26,49.3893,48.7812,47.6643,52.8393,20,1.725,-12.16,-0.3526,time,0.070013,0.056584,64.6989,1.15,0.934659
2024-07-22,KEY,2024-07-22,2024-07-26,15.5155,16.4435,14.8684,16.8098,54,0.6471,50.11,1.4341,time,0.024984,0.14464,68.9561,0.4314,0.922159
2024-07-22,COF,2024-07-22,2024-07-24,146.3562,141.192,141.3334,156.4019,6,5.0229,-30.99,-1.0281,stop,0.064013,0.098784,67.8832,3.3486,0.920455
2024-07-29,MOH,2024-07-29,2024-08-02,333.1728,350.5491,313.5239,372.4707,1,19.6489,17.38,0.8843,time,0.162991,0.143832,68.1099,13.0993,0.984669
2024-07-29,CNC,2024-07-29,2024-08-02,73.4634,78.0119,70.0102,80.3698,10,3.4532,45.49,1.3172,time,0.103563,0.101401,66.3977,2.3021,0.984669
2024-07-29,RVTY,2024-07-29,2024-08-02,121.5614,123.1467,116.8193,131.0457,7,4.7421,11.1,0.3343,time,0.064725,0.111916,69.4991,3.1614,0.971429
2024-07-29,CVS,2024-07-29,2024-08-02,60.7507,58.2228,58.281,65.69,14,2.4696,-35.39,-1.0236,stop,0.024005,0.077358,66.8305,1.6464,0.896167
2024-07-29,OMC,2024-07-29,2024-08-02,95.9158,92.1646,92.2569,103.2337,9,3.6589,-33.76,-1.0252,stop,0.048681,0.073453,65.5615,2.4393,0.894077
2024-08-05,DASH,2024-08-05,2024-08-06,106.4113,121.6206,98.7458,121.7424,4,7.6655,60.84,1.9841,target,0.119248,0.116476,62.3983,5.1104,0.992308
2024-08-05,RMD,2024-08-05,2024-08-09,213.3832,216.3734,202.2103,235.7289,3,11.1729,8.97,0.2676,time,0.134998,0.091832,66.3983,7.4486,0.986014
2024-08-05,IRM,2024-08-05,2024-08-09,102.7426,108.3316,98.2041,111.8198,7,4.5386,39.12,1.2314,time,0.083147,0.112629,66.4562,3.0257,0.955944
2024-08-05,CLX,2024-08-05,2024-08-09,144.0639,142.887,138.8246,154.5425,6,5.2393,-7.06,-0.2246,time,0.070426,0.056378,69.8959,3.4929,0.931469
2024-08-05,HWM,2024-08-05,2024-08-09,86.2161,92.9969,80.8954,96.8576,6,5.3207,40.68,1.2744,time,0.090469,0.137953,65.4162,3.5471,0.91958
2024-08-12,AXON,2024-08-12,2024-08-16,368.4681,373.3163,345.5674,414.2695,1,22.9007,4.85,0.2117,time,0.248461,0.183336,69.7802,15.2671,0.988338
2024-08-12,SOLV,2024-08-12,2024-08-13,60.6506,56.9949,57.052,67.8478,9,3.5986,-32.9,-1.0159,stop,0.057233,0.109707,69.1805,2.3991,0.965598
2024-08-12,NRG,2024-08-12,2024-08-16,80.4504,82.6972,75.4564,90.4382,7,4.9939,15.73,0.4499,time,0.147,0.071819,56.7398,3.3293,0.951603
2024-08-12,AKAM,2024-08-12,2024-08-16,101.3212,100.3995,97.0719,109.8198,8,4.2493,-7.37,-0.2169,time,0.073498,0.067964,61.0401,2.8329,0.946356
2024-08-12,GEV,2024-08-12,2024-08-16,178.6685,183.8759,162.9725,210.0605,2,15.696,10.41,0.3318,time,0.087294,0.096547,57.1677,10.464,0.913703
2024-08-19,PLTR,2024-08-19,2024-08-23,32.4524,31.7482,29.5858,38.1856,12,2.8666,-8.45,-0.2457,time,0.068977,0.18028,68.0897,1.9111,0.953695
2024-08-19,ALGN,2024-08-19,2024-08-23,239.1489,233.736,222.5686,272.3096,2,16.5804,-10.83,-0.3265,time,0.118323,0.09027,60.9573,11.0536,0.947291
2024-08-19,CIEN,2024-08-19,2024-08-23,53.8838,56.4835,50.736,60.1795,11,3.1479,28.6,0.8258,time,0.102233,0.072568,59.367,2.0986,0.918719
2024-08-19,DVA,2024-08-19,2024-08-23,150.4503,153.836,142.9021,165.5467,4,7.5482,13.54,0.4485,time,0.071276,0.093807,68.1079,5.0321,0.916256
2024-08-19,GPN,2024-08-19,2024-08-23,109.4894,110.3795,104.1301,120.2079,6,5.3593,5.34,0.1661,time,0.066334,0.075502,61.0536,3.5729,0.903941
2024-08-26,NCLH,2024-08-26,2024-08-30,17.4975,17.8721,16.5353,19.4218,36,0.9621,13.49,0.3894,time,0.087632,0.098556,68.6106,0.6414,0.969149
2024-08-26,RL,2024-08-26,2024-08-30,175.175,171.0887,167.1296,191.2657,4,8.0454,-16.35,-0.5079,time,0.069206,0.061922,66.5547,5.3636,0.898936
2024-08-26,BX,2024-08-26,2024-08-30,140.4904,142.2176,135.1139,151.2432,6,5.3764,10.36,0.3213,time,0.037236,0.046824,68.9121,3.5843,0.895745
2024-08-26,DRI,2024-08-26,2024-08-30,154.5444,157.9918,149.3844,164.8644,6,5.16,20.68,0.6681,time,0.074707,0.069708,69.5348,3.44,0.873404
2024-08-26,HD,2024-08-26,2024-08-30,377.4571,368.1315,364.556,403.2592,2,12.9011,-18.65,-0.7229,time,0.037369,0.05672,69.8417,8.6007,0.871277
2024-09-09,UAL,2024-09-09,2024-09-12,46.7167,50.2278,44.936,50.2781,19,1.7807,66.71,1.9718,target,0.079034,0.078528,68.6907,1.1871,0.953757
2024-09-09,GEV,2024-09-09,2024-09-13,200.21,223.1231,188.6418,223.3464,3,11.5682,68.74,1.9807,target,0.036424,0.050365,65.0496,7.7121,0.937572
2024-09-09,TSN,2024-09-09,2024-09-10,66.2362,64.634,64.6987,69.3112,22,1.5375,-35.25,-1.0421,stop,0.018871,0.061734,69.6827,1.025,0.936994
2024-09-09,ORCL,2024-09-09,2024-09-10,142.6325,150.1515,138.7979,150.3018,9,3.8346,67.67,1.9608,target,0.017142,0.035639,63.2479,2.5564,0.917919
2024-09-09,RL,2024-09-09,2024-09-13,173.203,178.4614,167.068,185.473,5,6.135,26.29,0.8571,time,0.012773,0.052231,66.3144,4.09,0.913873
2024-09-16,WBD,2024-09-16,2024-09-20,8.5085,8.2318,7.8871,9.7514,56,0.6214,-15.5,-0.4453,time,0.1759,0.132,56.1111,0.4143,0.992614
2024-09-16,CARR,2024-09-16,2024-09-20,77.1571,79.8401,74.3017,82.8678,12,2.8554,32.2,0.9396,time,0.10118,0.099598,68.679,1.9036,0.969318
2024-09-16,ALGN,2024-09-16,2024-09-20,245.0949,252.5972,231.8681,271.5484,2,13.2268,15.0,0.5672,time,0.102103,0.065766,57.0115,8.8179,0.95625
2024-09-16,HOOD,2024-09-16,2024-09-20,21.7257,22.7073,20.3475,24.4821,25,1.3782,24.54,0.7122,time,0.165259,0.109603,56.5698,0.9188,0.948864
2024-09-16,GE,2024-09-16,2024-09-20,178.8987,187.2426,171.808,193.0802,4,7.0907,33.38,1.1767,time,0.10575,0.050684,58.856,4.7271,0.939773
2024-09-23,CRWD,2024-09-23,2024-09-26,298.0778,282.6879,282.9709,328.2916,2,15.1069,-30.78,-1.0187,stop,0.157141,0.103729,62.8898,10.0713,0.974093
2024-09-23,INTC,2024-09-23,2024-09-27,22.4524,23.8861,20.7756,25.806,20,1.6768,28.67,0.855,time,0.110885,0.084948,48.7864,1.1179,0.932642
2024-09-23,JBL,2024-09-23,2024-09-26,114.114,123.5025,109.3579,123.6261,7,4.7561,65.72,1.974,target,0.07611,0.058714,59.7581,3.1707,0.926943
2024-09-23,LYV,2024-09-23,2024-09-27,103.8337,108.6313,100.1812,111.1387,9,3.6525,43.18,1.3135,time,0.048457,0.071436,67.0864,2.435,0.897927
2024-09-23,NKE,2024-09-23,2024-09-27,85.4854,89.3506,82.3204,91.8154,11,3.165,42.52,1.2212,time,0.095051,0.039154,61.713,2.11,0.896891
2024-09-30,DOW,2024-09-30,2024-10-04,55.1951,55.2847,53.3665,58.8524,19,1.8286,1.7,0.049,time,0.065171,0.086819,69.5652,1.2191,0.955172
2024-09-30,APTV,2024-09-30,2024-10-04,71.6816,70.2597,68.3034,78.438,10,3.3782,-14.22,-0.4209,time,0.063001,0.083954,63.9913,2.2521,0.947586
2024-09-30,LRCX,2024-09-30,2024-10-04,82.2412,81.4585,77.8682,90.987,8,4.3729,-6.26,-0.179,time,0.06975,0.127127,68.4286,2.9153,0.946207
2024-09-30,MPWR,2024-09-30,2024-10-04,920.8599,934.6744,867.2135,1028.1528,1,53.6464,13.81,0.2575,time,0.037775,0.147189,66.2218,35.7643,0.916552
2024-09-30,ON,2024-09-30,2024-10-04,72.3823,71.4685,67.9734,81.2002,7,4.4089,-6.4,-0.2073,time,0.069283,0.095259,60.7388,2.9393,0.906897
2024-10-07,ALB,2024-10-07,2024-10-11,99.9799,101.918,93.3156,113.3084,5,6.6643,9.69,0.2908,time,0.062884,0.167543,66.9776,4.4429,0.9925
2024-10-07,FANG,2024-10-07,2024-10-11,196.1459,194.765,186.7656,214.9067,3,9.3804,-4.14,-0.1472,time,0.140538,0.128697,67.2174,6.2536,0.99125
2024-10-07,APA,2024-10-07,2024-10-08,27.1071,25.5804,25.606,30.1092,23,1.5011,-35.11,-1.0171,stop,0.096209,0.123225,65.2553,1.0007,0.96
2024-10-07,DVN,2024-10-07,2024-10-11,42.4624,42.917,40.7513,45.8846,20,1.7111,9.09,0.2657,time,0.088809,0.075285,64.1548,1.1407,0.959375
2024-10-07,LUV,2024-10-07,2024-10-11,31.1912,30.5894,29.4201,34.7333,19,1.7711,-11.43,-0.3398,time,0.058246,0.089609,69.2199,1.1807,0.954375
2024-10-14,TRGP,2024-10-14,2024-10-18,165.165,162.5873,159.4918,176.5114,6,5.6732,-15.47,-0.4544,time,0.048981,0.084604,65.8408,3.7821,0.963836
2024-10-14,PANW,2024-10-14,2024-10-18,188.6835,187.2276,181.7101,202.6303,5,6.9734,-7.28,-0.2088,time,0.090081,0.09726,68.2052,4.6489,0.947397
2024-10-14,CRWD,2024-10-14,2024-10-15,321.8916,307.8074,308.1155,349.4438,2,13.7761,-28.17,-1.0224,stop,0.095709,0.067901,66.4359,9.1841,0.94411
2024-10-14,JPM,2024-10-14,2024-10-18,223.4232,225.1446,216.8221,236.6253,5,6.6011,8.61,0.2608,time,0.05241,0.053058,69.1493,4.4007,0.939726
2024-10-14,C,2024-10-14,2024-10-15,65.8758,63.7591,63.823,69.9815,17,2.0529,-35.98,-1.0311,stop,0.049489,0.057934,63.2328,1.3686,0.93863
2024-10-21,ISRG,2024-10-21,2024-10-25,519.559,510.7587,501.2151,556.2469,1,18.3439,-8.8,-0.4797,time,0.075024,0.087587,62.5378,12.2293,0.993084
2024-10-21,NFLX,2024-10-21,2024-10-25,76.6526,75.3925,73.6472,82.6633,11,3.0054,-13.86,-0.4193,time,0.056863,0.079932,64.3495,2.0036,0.975793
2024-10-21,USB,2024-10-21,2024-10-25,49.079,47.6923,47.3122,52.6126,19,1.7668,-26.35,-0.7849,time,0.062689,0.080915,67.1672,1.1779,0.956772
2024-10-21,STLD,2024-10-21,2024-10-22,137.127,131.8179,131.9499,147.4813,6,5.1771,-31.85,-1.0255,stop,0.051671,0.084061,69.5491,3.4514,0.945245
2024-10-21,ADSK,2024-10-21,2024-10-23,291.6513,283.9988,284.2831,306.3878,4,7.3682,-30.61,-1.0386,stop,0.040189,0.077565,69.652,4.9121,0.912968
2024-10-28,TSLA,2024-10-28,2024-10-31,270.27,253.6607,253.9146,302.9807,2,16.3554,-33.22,-1.0155,stop,0.21971,0.076416,64.6005,10.9036,0.984136
2024-10-28,DXCM,2024-10-28,2024-10-31,73.5535,70.545,70.6156,79.4292,11,2.9379,-33.09,-1.024,stop,0.014645,0.078256,66.5295,1.9586,0.961473
2024-10-28,WDC,2024-10-28,2024-10-31,52.6679,50.2536,50.3039,57.3958,14,2.3639,-33.8,-1.0213,stop,0.036103,0.046722,62.3462,1.576,0.959207
2024-10-28,WST,2024-10-28,2024-11-01,310.0297,316.1835,291.9986,346.0919,1,18.0311,6.15,0.3413,time,0.049775,0.038516,58.9231,12.0207,0.955241
2024-10-28,COF,2024-10-28,2024-11-01,161.7416,163.7361,155.6087,174.0073,5,6.1329,9.97,0.3252,time,0.014085,0.05103,66.212,4.0886,0.945042
2024-11-04,CHTR,2024-11-04,2024-11-08,377.377,393.3163,357.7624,416.6063,1,19.6146,15.94,0.8126,time,0.090744,0.12403,68.6525,13.0764,0.991331
2024-11-04,ETR,2024-11-04,2024-11-08,72.1571,74.4155,69.2278,78.0157,11,2.9293,24.84,0.771,time,0.069508,0.108313,65.3343,1.9529,0.978328
2024-11-04,LULU,2024-11-04,2024-11-08,320.5702,308.2215,306.2742,349.1624,2,14.2961,-24.7,-0.8638,time,0.055959,0.15425,69.9663,9.5307,0.977709
2024-11-04,AMZN,2024-11-04,2024-11-07,196.6464,210.7348,189.4968,210.9457,4,7.1496,56.35,1.9705,target,0.053772,0.048247,65.0014,4.7664,0.944272
2024-11-04,XEL,2024-11-04,2024-11-08,66.036,67.3026,63.9585,70.191,16,2.0775,20.27,0.6097,time,0.034595,0.070294,66.8813,1.385,0.928173
2024-11-11,NRG,2024-11-11,2024-11-12,98.6486,93.531,93.6246,108.6964,6,5.0239,-30.71,-1.0186,stop,0.108625,0.113634,69.6711,3.3493,0.965385
2024-11-11,HOOD,2024-11-11,2024-11-15,32.9729,32.2877,30.5753,37.7682,14,2.3976,-9.59,-0.2858,time,0.274093,0.138278,61.3333,1.5984,0.95641
2024-11-11,CIEN,2024-11-11,2024-11-14,72.5825,69.5996,69.6693,78.4089,12,2.9132,-35.79,-1.0239,stop,0.124121,0.100719,67.1805,1.9421,0.953205
2024-11-11,VST,2024-11-11,2024-11-15,146.4263,142.0078,136.3846,166.5096,3,10.0416,-13.26,-0.44,time,0.187348,0.081885,61.0472,6.6944,0.946795
2024-11-11,SYF,2024-11-11,2024-11-15,65.3653,64.915,62.121,71.8539,10,3.2443,-4.5,-0.1388,time,0.15457,0.130627,68.087,2.1629,0.941667
2024-11-18,BMY,2024-11-18,2024-11-22,56.2362,58.8111,53.2608,62.1869,11,2.9754,28.32,0.8654,time,0.038419,0.08282,60.0788,1.9836,0.919637
2024-11-18,FOXA,2024-11-18,2024-11-22,45.5555,46.8031,43.7214,49.2237,19,1.8341,23.71,0.6803,time,0.023318,0.094222,68.6537,1.2227,0.906344
2024-11-18,JPM,2024-11-18,2024-11-20,248.0078,238.5547,238.7935,266.4363,3,9.2143,-28.36,-1.0259,stop,0.035151,0.103459,67.1753,6.1429,0.882175
2024-11-18,RF,2024-11-18,2024-11-22,26.3263,27.2527,25.2892,28.4006,33,1.0371,30.57,0.8932,time,0.028884,0.121702,69.103,0.6914,0.866465
2024-11-18,NTRS,2024-11-18,2024-11-22,107.7076,109.3505,104.3883,114.3462,10,3.3193,16.43,0.495,time,0.023008,0.073959,68.7418,2.2129,0.859819
2024-11-25,DE,2024-11-25,2024-11-29,448.448,465.4341,430.4309,484.4823,1,18.0171,16.99,0.9428,time,0.119564,0.115454,69.2065,12.0114,0.984286
2024-11-25,CSGP,2024-11-25,2024-11-29,80.9509,81.2587,77.4066,88.0394,9,3.5443,2.77,0.0868,time,0.12014,0.100828,63.3244,2.3629,0.970714
2024-11-25,KEYS,2024-11-25,2024-11-29,172.172,170.6692,164.4211,187.6739,4,7.7509,-6.01,-0.1939,time,0.139988,0.12359,67.0195,5.1673,0.957857
2024-11-25,DELL,2024-11-25,2024-11-27,147.5474,139.8399,139.9799,162.6824,4,7.5675,-30.83,-1.0185,stop,0.095488,0.101933,67.7547,5.045,0.936429
2024-11-25,HSIC,2024-11-25,2024-11-29,76.066,76.973,72.1906,83.8167,9,3.8754,8.16,0.234,time,0.091914,0.066932,56.9691,2.5836,0.919286
2024-12-02,MCO,2024-12-02,2024-12-06,500.0095,494.2652,488.7156,522.5974,3,11.2939,-17.23,-0.5086,time,0.046158,0.073909,69.944,7.5293,0.913333
2024-12-02,CBRE,2024-12-02,2024-12-04,140.2601,135.8031,135.939,148.9023,8,4.3211,-35.66,-1.0315,stop,0.06335,0.060129,58.6543,2.8807,0.907778
2024-12-02,RL,2024-12-02,2024-12-06,231.6314,230.5093,222.6282,249.6378,3,9.0032,-3.37,-0.1246,time,0.117227,0.043753,58.0799,6.0021,0.883889
2024-12-02,MAA,2024-12-02,2024-12-04,163.3131,159.5074,159.6671,170.6053,9,3.6461,-34.25,-1.0438,stop,0.035514,0.061219,64.6784,2.4307,0.876667
2024-12-02,HD,2024-12-02,2024-12-06,429.429,430.9386,416.2633,455.7604,2,13.1657,3.02,0.1147,time,0.045511,0.074329,67.0483,8.7771,0.857222
2024-12-09,SYY,2024-12-09,2024-12-12,80.6105,78.2565,78.3348,85.162,15,2.2757,-35.31,-1.0344,stop,0.046946,0.076974,69.5535,1.5171,0.973442
2024-12-09,PLTR,2024-12-09,2024-12-10,80.6606,75.3073,75.3827,91.2163,6,5.2779,-32.12,-1.0143,stop,0.138044,0.289963,69.9962,3.5186,0.969106
2024-12-09,BF-B,2024-12-09,2024-12-13,44.2242,44.935,42.2988,48.0749,18,1.9254,12.8,0.3692,time,0.055371,0.083171,65.7367,1.2836,0.968022
2024-12-09,DG,2024-12-09,2024-12-13,81.6716,77.5611,77.6387,89.7373,8,4.0329,-32.88,-1.0193,stop,0.055908,0.058923,66.5507,2.6886,0.964228
2024-12-09,CME,2024-12-09,2024-12-13,239.279,236.9528,232.439,252.959,5,6.84,-11.63,-0.3401,time,0.005798,0.071435,68.3785,4.56,0.908401
2024-12-16,SWKS,2024-12-16,2024-12-20,90.9308,88.6612,87.3212,98.1501,9,3.6096,-20.43,-0.6288,time,0.035393,0.069724,66.0519,2.4064,0.938019
2024-12-16,KR,2024-12-16,2024-12-20,62.102,61.7881,59.7117,66.8828,14,2.3904,-4.39,-0.1313,time,0.04778,0.059406,60.3801,1.5936,0.922684
2024-12-16,LW,2024-12-16,2024-12-19,79.4394,75.5987,75.6744,86.9694,9,3.765,-34.57,-1.0201,stop,0.022443,0.032834,58.2805,2.51,0.896486
2024-12-16,CHRW,2024-12-16,2024-12-18,111.3913,106.6527,106.7595,120.6548,7,4.6318,-33.17,-1.023,stop,0.056436,0.026165,60.2501,3.0879,0.888179
2024-12-16,ROK,2024-12-16,2024-12-19,294.9046,284.498,284.7828,315.1482,3,10.1218,-31.22,-1.0281,stop,0.006025,0.067912,56.3655,6.7479,0.888179
2024-12-23,JBL,2024-12-23,2024-12-27,145.3052,145.7741,139.5687,156.778,6,5.7364,2.81,0.0817,time,0.073041,0.067511,68.7715,3.8243,0.971304
2024-12-23,APTV,2024-12-23,2024-12-27,58.5385,60.2797,55.6478,64.3199,12,2.8907,20.89,0.6023,time,0.015353,0.059968,66.3541,1.9271,0.926957
2024-12-23,CCL,2024-12-23,2024-12-27,26.5465,25.1735,25.1987,29.2422,25,1.3479,-34.33,-1.0187,stop,0.034749,0.053873,55.3928,0.8986,0.924348
2024-12-23,DRI,2024-12-23,2024-12-27,188.1379,187.3924,179.484,205.4458,4,8.6539,-2.98,-0.0861,time,0.125382,0.06422,66.9789,5.7693,0.92
2024-12-23,TER,2024-12-23,2024-12-27,126.2161,128.4115,118.4172,141.8139,4,7.7989,8.78,0.2815,time,0.022155,0.145,67.9224,5.1993,0.913913
2024-12-30,OXY,2024-12-30,2025-01-03,48.9389,50.4595,47.1078,52.601,19,1.8311,28.89,0.8304,time,0.070547,0.00165,55.9441,1.2207,0.92027
2024-12-30,MCHP,2024-12-30,2025-01-03,57.6776,57.6123,54.7837,63.4655,12,2.8939,-0.78,-0.0226,time,0.041972,0.001545,46.1413,1.9293,0.897297
2024-12-30,DLTR,2024-12-30,2025-01-03,75.5755,73.2866,72.1716,82.3834,10,3.4039,-22.89,-0.6724,time,0.100348,0.047271,65.3731,2.2693,0.894595
2024-12-30,SW,2024-12-30,2025-01-03,54.3443,52.4671,52.5196,57.9936,19,1.8246,-35.67,-1.0288,stop,0.061938,-0.007668,48.6948,1.2164,0.881081
2024-12-30,ADI,2024-12-30,2025-01-03,214.4642,215.1546,206.6525,230.0878,4,7.8118,2.76,0.0884,time,0.044326,0.011373,47.8198,5.2079,0.871622
2025-01-06,VST,2025-01-06,2025-01-08,165.3252,154.4901,154.6447,186.686,3,10.6804,-32.51,-1.0145,stop,0.126639,0.112055,65.4728,7.1203,0.998187
2025-01-06,CEG,2025-01-06,2025-01-08,258.1379,245.1622,245.4076,283.5984,2,12.7303,-25.95,-1.0193,stop,0.103919,0.066779,62.4349,8.4869,0.991541
2025-01-06,EQT,2025-01-06,2025-01-10,48.048,48.951,46.053,52.038,17,1.995,15.35,0.4526,time,0.064282,0.031593,55.6751,1.33,0.956495
2025-01-06,NRG,2025-01-06,2025-01-08,99.3993,94.7081,94.8029,108.5922,7,4.5964,-32.84,-1.0206,stop,0.060965,0.03163,57.6225,3.0643,0.946224
2025-01-06,CTRA,2025-01-06,2025-01-10,26.7067,27.7422,25.7703,28.5795,37,0.9364,38.32,1.1059,time,0.067535,0.035108,55.9671,0.6243,0.940181
2025-01-13,EBAY,2025-01-13,2025-01-17,64.5645,66.1238,61.3609,70.9716,10,3.2036,15.59,0.4867,time,0.058295,0.026,55.2927,2.1357,0.96044
2025-01-13,HPE,2025-01-13,2025-01-16,21.5615,23.4775,20.5918,23.501,36,0.9697,68.98,1.9758,target,0.028412,0.02507,66.5924,0.6465,0.942857
2025-01-13,BG,2025-01-13,2025-01-16,81.6516,78.7078,78.7866,87.3816,12,2.865,-35.33,-1.0275,stop,0.047054,-0.000615,59.322,1.91,0.918132
2025-01-13,AEP,2025-01-13,2025-01-17,95.2452,97.1527,92.9244,99.8866,15,2.3207,28.61,0.822,time,0.017076,0.017298,64.2232,1.5471,0.905495
2025-01-13,META,2025-01-13,2025-01-17,607.7071,612.1572,581.8557,659.4099,1,25.8514,4.45,0.1721,time,0.027735,-0.005779,57.4093,17.2343,0.887912
2025-01-27,MPWR,2025-01-27,2025-01-28,653.1025,610.3768,610.9878,737.3318,1,42.1147,-42.73,-1.0145,stop,0.137046,0.146578,68.8028,28.0764,0.976351
2025-01-27,META,2025-01-27,2025-01-30,627.2366,683.9976,598.5137,684.6823,1,28.7228,56.76,1.9762,target,0.059202,0.105856,66.9811,19.1486,0.948649
2025-01-27,PSKY,2025-01-27,2025-01-31,11.0611,10.8691,10.6068,11.9696,77,0.4543,-14.78,-0.4225,time,0.089567,0.058317,59.7609,0.3029,0.936486
2025-01-27,DASH,2025-01-27,2025-01-31,178.6084,188.6412,171.9677,191.8898,5,6.6407,50.16,1.5108,time,0.072988,0.092817,68.1363,4.4271,0.934459
2025-01-27,ORCL,2025-01-27,2025-01-28,169.0689,160.2813,160.4417,186.3232,4,8.6271,-35.15,-1.0186,stop,0.150809,0.101776,67.4548,5.7514,0.914189
2025-02-03,ED,2025-02-03,2025-02-07,93.8337,95.9839,91.1048,99.2916,12,2.7289,25.8,0.7879,time,0.034658,0.05314,66.8678,1.8193,0.927891
2025-02-03,DGX,2025-02-03,2025-02-07,162.0018,162.4774,155.7061,174.5933,5,6.2957,2.38,0.0755,time,0.050361,0.058885,67.0898,4.1971,0.920408
2025-02-03,WYNN,2025-02-03,2025-02-06,84.4043,80.8766,80.9575,91.2979,10,3.4468,-35.28,-1.0235,stop,0.021885,0.069977,68.3871,2.2979,0.893197
2025-02-03,BKR,2025-02-03,2025-02-07,46.9669,46.1538,44.9462,51.0083,17,2.0207,-13.82,-0.4024,time,0.013831,0.063076,63.4438,1.3471,0.887755
2025-02-03,AJG,2025-02-03,2025-02-05,300.0497,315.5375,292.148,315.8533,4,7.9018,61.95,1.96,target,0.04252,0.057163,67.6857,5.2679,0.882313
2025-02-10,MPWR,2025-02-10,2025-02-14,717.8171,684.2451,665.7585,821.9342,1,52.0586,-33.57,-0.6449,time,0.130034,0.207136,65.1112,34.7057,0.996629
2025-02-10,UBER,2025-02-10,2025-02-14,77.1771,79.3406,72.7072,86.1169,7,4.4699,15.14,0.484,time,0.115931,0.087781,66.3809,2.9799,0.98427
2025-02-10,TPR,2025-02-10,2025-02-14,79.7497,87.6123,74.8704,89.5082,7,4.8793,55.04,1.6114,time,0.102002,0.154387,67.6899,3.2529,0.978652
2025-02-10,EXPE,2025-02-10,2025-02-14,204.7045,202.1776,192.4913,229.1309,2,12.2132,-5.05,-0.2069,time,0.183796,0.072614,61.4544,8.1421,0.977528
2025-02-10,JCI,2025-02-10,2025-02-14,89.8598,89.6802,86.0005,97.5783,9,3.8593,-1.62,-0.0465,time,0.123718,0.089361,64.5638,2.5729,0.964045
2025-02-24,NXPI,2025-02-24,2025-02-27,237.0368,222.4912,222.7139,265.6825,2,14.3229,-29.09,-1.0155,stop,0.077098,0.11888,69.1864,9.5486,0.966337
2025-02-24,KDP,2025-02-24,2025-02-27,34.064,32.9532,32.9862,36.2197,32,1.0779,-35.55,-1.0306,stop,0.068089,0.055831,66.8989,0.7186,0.948515
2025-02-24,DVN,2025-02-24,2025-02-26,37.6276,35.6548,35.6904,41.5019,18,1.9371,-35.51,-1.0184,stop,0.095558,0.069615,65.3394,1.2914,0.924092
2025-02-24,MCHP,2025-02-24,2025-02-27,61.041,57.3653,57.4228,68.2774,9,3.6182,-33.08,-1.0159,stop,0.125507,0.107143,66.4881,2.4121,0.920132
2025-02-24,PSX,2025-02-24,2025-02-28,127.7576,129.5603,121.8348,139.6033,5,5.9229,9.01,0.3044,time,0.025808,0.065707,66.6565,3.9486,0.907591
2025-03-03,AES,2025-03-03,2025-03-07,11.1611,11.2387,10.4444,12.5947,48,0.7168,3.72,0.1083,time,0.094429,0.071165,62.75,0.4779,0.981657
2025-03-03,WBD,2025-03-03,2025-03-07,11.4214,10.649,10.6596,12.945,45,0.7618,-34.76,-1.014,stop,0.06308,0.123529,67.663,0.5079,0.968639
